time,x,y,persistence,emd_match_next
3,22.0,137.0,1.0,-1
3,60.0,137.0,1.0,-1
3,61.0,138.0,2.0,-1
3,187.0,137.0,14.0,-1
3,188.0,139.0,2.0,-1
3,54.0,139.0,1.0,-1
3,166.0,137.0,2.0,-1
3,166.0,141.0,2.0,-1
3,47.0,140.0,4.0,-1
3,58.0,140.0,1.0,-1
3,54.0,144.0,32.0,-1
3,117.0,144.0,1.0,-1
3,248.0,147.0,18.0,-1
3,52.0,147.0,1.0,-1
3,60.0,145.0,1.0,-1
3,62.0,147.0,1.0,-1
3,236.0,146.0,19.0,-1
3,120.0,148.0,5.0,-1
3,83.0,147.0,8.0,-1
3,158.0,151.0,1.0,-1
3,163.0,152.0,1.0,-1
3,121.0,153.0,3.0,-1
3,209.0,154.0,2.0,-1
3,188.0,155.0,8.0,-1
3,19.0,154.0,1.0,-1
3,84.0,157.0,2.0,-1
3,148.0,156.0,3.0,-1
3,86.0,157.0,3.0,-1
3,127.0,157.0,13.0,-1
3,232.0,157.0,4.0,-1
3,168.0,160.0,1.0,-1
3,171.0,164.0,26.0,-1
3,230.0,162.0,2.0,-1
3,20.0,164.0,9.0,-1
3,150.0,168.0,2.0,-1
3,26.0,170.0,3.0,-1
3,20.0,170.0,2.0,-1
3,208.0,170.0,17.0,-1
3,184.0,168.0,3.0,-1
3,21.0,171.0,1.0,-1
3,25.0,173.0,1.0,-1
3,30.0,171.0,2.0,-1
3,32.0,176.0,1.0,-1
3,31.0,178.0,3.0,-1
3,114.0,176.0,1.0,-1
3,19.0,176.0,1.0,-1
3,23.0,177.0,1.0,-1
3,201.0,178.0,1.0,-1
3,10.0,178.0,3.0,-1
3,135.0,176.0,14.0,-1
3,199.0,178.0,1.0,-1
3,130.0,178.0,1.0,-1
3,166.0,184.0,26.0,-1
3,95.0,183.0,1.0,-1
3,129.0,180.0,2.0,-1
3,170.0,179.0,1.0,-1
3,17.0,179.0,5.0,-1
3,98.0,181.0,1.0,-1
3,132.0,183.0,3.0,-1
3,17.0,182.0,3.0,-1
3,18.0,183.0,4.0,-1
3,80.0,184.0,1.0,-1
3,83.0,184.0,4.0,-1
3,132.0,185.0,2.0,-1
3,226.0,180.0,37.0,-1
3,249.0,186.0,9.0,-1
3,8.0,186.0,1.0,-1
3,199.0,187.0,1.0,-1
3,81.0,186.0,2.0,-1
3,154.0,188.0,1.0,-1
3,163.0,188.0,3.0,-1
3,178.0,187.0,1.0,-1
3,8.0,188.0,1.0,-1
3,59.0,188.0,7.0,-1
3,63.0,188.0,6.0,-1
3,73.0,186.0,2.0,-1
3,88.0,198.0,6.0,-1
3,2.0,191.0,2.0,-1
3,3.0,192.0,1.0,-1
3,110.0,191.0,2.0,-1
3,102.0,191.0,1.0,-1
3,201.0,190.0,8.0,-1
3,139.0,193.0,1.0,-1
3,245.0,191.0,7.0,-1
3,46.0,193.0,1.0,-1
3,122.0,193.0,1.0,-1
3,89.0,193.0,2.0,-1
3,99.0,194.0,2.0,-1
3,101.0,196.0,1.0,-1
3,143.0,197.0,1.0,-1
3,134.0,200.0,4.0,-1
3,13.0,199.0,1.0,-1
3,46.0,200.0,1.0,-1
3,135.0,197.0,2.0,-1
3,98.0,199.0,2.0,-1
3,177.0,200.0,2.0,-1
3,225.0,205.0,21.0,-1
3,240.0,207.0,1.0,-1
3,109.0,212.0,3.0,-1
3,153.0,206.0,48.0,-1
3,40.0,210.0,3.0,-1
3,125.0,209.0,2.0,-1
3,166.0,207.0,48.0,-1
3,40.0,212.0,3.0,-1
3,45.0,211.0,8.0,-1
3,156.0,215.0,48.0,-1
3,40.0,214.0,1.0,-1
3,194.0,215.0,2.0,-1
3,118.0,215.0,1.0,-1
3,174.0,215.0,12.0,-1
3,92.0,215.0,1.0,-1
3,172.0,214.0,6.0,-1
3,206.0,214.0,31.0,-1
3,116.0,219.0,3.0,-1
3,158.0,220.0,12.0,-1
3,170.0,217.0,1.0,-1
3,64.0,218.0,2.0,-1
3,121.0,218.0,1.0,-1
3,147.0,218.0,2.0,-1
3,131.0,220.0,1.0,-1
3,39.0,220.0,4.0,-1
3,40.0,221.0,2.0,-1
3,149.0,221.0,3.0,-1
3,24.0,225.0,21.0,-1
3,92.0,224.0,29.0,-1
3,29.0,227.0,3.0,-1
3,74.0,226.0,1.0,-1
3,34.0,229.0,5.0,-1
3,88.0,228.0,1.0,-1
3,89.0,229.0,1.0,-1
3,91.0,231.0,3.0,-1
3,131.0,233.0,4.0,-1
3,128.0,236.0,47.0,-1
3,1.0,240.0,1.0,-1
3,44.0,249.0,1.0,-1
3,33.0,244.0,48.0,-1
3,21.0,249.0,25.0,-1
3,125.0,248.0,2.0,-1
3,198.0,254.0,2.0,-1
3,49.0,2.0,1.0,-1
3,47.0,2.0,1.0,-1
3,192.0,5.0,7.0,-1
3,247.0,2.0,1.0,-1
3,22.0,3.0,5.0,-1
3,62.0,5.0,10.0,-1
3,154.0,2.0,1.0,-1
3,161.0,5.0,2.0,-1
3,181.0,4.0,1.0,-1
3,5.0,8.0,3.0,-1
3,233.0,4.0,2.0,-1
3,7.0,7.0,1.0,-1
3,230.0,7.0,2.0,-1
3,24.0,10.0,1.0,-1
3,144.0,9.0,1.0,-1
3,57.0,12.0,2.0,-1
3,11.0,13.0,2.0,-1
3,135.0,15.0,1.0,-1
3,157.0,16.0,1.0,-1
3,227.0,20.0,2.0,-1
3,24.0,21.0,2.0,-1
3,43.0,21.0,1.0,-1
3,152.0,24.0,24.0,-1
3,3.0,25.0,16.0,-1
3,42.0,26.0,9.0,-1
3,208.0,28.0,7.0,-1
3,11.0,28.0,2.0,-1
3,245.0,27.0,6.0,-1
3,154.0,31.0,5.0,-1
3,227.0,34.0,11.0,-1
3,71.0,33.0,3.0,-1
3,167.0,34.0,1.0,-1
3,218.0,35.0,5.0,-1
3,130.0,35.0,23.0,-1
3,179.0,35.0,2.0,-1
3,94.0,34.0,1.0,-1
3,154.0,35.0,2.0,-1
3,216.0,35.0,1.0,-1
3,28.0,36.0,3.0,-1
3,19.0,36.0,2.0,-1
3,175.0,39.0,4.0,-1
3,50.0,41.0,12.0,-1
3,18.0,38.0,1.0,-1
3,140.0,39.0,12.0,-1
3,203.0,41.0,4.0,-1
3,90.0,42.0,1.0,-1
3,16.0,46.0,1.0,-1
3,222.0,45.0,2.0,-1
3,220.0,51.0,8.0,-1
3,73.0,47.0,1.0,-1
3,245.0,52.0,5.0,-1
3,16.0,49.0,14.0,-1
3,111.0,53.0,1.0,-1
3,128.0,54.0,1.0,-1
3,165.0,53.0,13.0,-1
3,50.0,53.0,1.0,-1
3,150.0,56.0,14.0,-1
3,65.0,57.0,7.0,-1
3,33.0,58.0,6.0,-1
3,94.0,61.0,1.0,-1
3,232.0,60.0,1.0,-1
3,216.0,61.0,4.0,-1
3,186.0,63.0,2.0,-1
3,44.0,63.0,1.0,-1
3,117.0,62.0,2.0,-1
3,96.0,68.0,12.0,-1
3,115.0,51.0,47.0,-1
3,49.0,71.0,1.0,-1
3,36.0,71.0,1.0,-1
3,41.0,71.0,6.0,-1
3,42.0,73.0,4.0,-1
3,10.0,74.0,1.0,-1
3,174.0,74.0,1.0,-1
3,43.0,75.0,4.0,-1
3,77.0,69.0,13.0,-1
3,79.0,77.0,1.0,-1
3,184.0,75.0,8.0,-1
3,198.0,76.0,2.0,-1
3,93.0,79.0,10.0,-1
3,199.0,77.0,1.0,-1
3,82.0,81.0,2.0,-1
3,118.0,82.0,3.0,-1
3,4.0,83.0,11.0,-1
3,76.0,82.0,2.0,-1
3,127.0,84.0,3.0,-1
3,131.0,85.0,2.0,-1
3,189.0,84.0,5.0,-1
3,245.0,83.0,3.0,-1
3,96.0,84.0,1.0,-1
3,33.0,85.0,6.0,-1
3,85.0,88.0,3.0,-1
3,125.0,90.0,2.0,-1
3,117.0,91.0,1.0,-1
3,122.0,92.0,1.0,-1
3,180.0,93.0,1.0,-1
3,162.0,95.0,4.0,-1
3,237.0,96.0,6.0,-1
3,98.0,92.0,12.0,-1
3,92.0,92.0,4.0,-1
3,230.0,94.0,3.0,-1
3,2.0,93.0,1.0,-1
3,79.0,93.0,4.0,-1
3,150.0,93.0,1.0,-1
3,238.0,93.0,1.0,-1
3,161.0,94.0,4.0,-1
3,230.0,98.0,1.0,-1
3,69.0,96.0,1.0,-1
3,159.0,99.0,3.0,-1
3,161.0,97.0,1.0,-1
3,144.0,98.0,1.0,-1
3,218.0,100.0,1.0,-1
3,146.0,99.0,1.0,-1
3,243.0,102.0,2.0,-1
3,15.0,102.0,2.0,-1
3,198.0,104.0,2.0,-1
3,86.0,106.0,10.0,-1
3,119.0,107.0,2.0,-1
3,250.0,107.0,3.0,-1
3,175.0,106.0,2.0,-1
3,229.0,106.0,2.0,-1
3,113.0,110.0,1.0,-1
3,2.0,108.0,2.0,-1
3,33.0,96.0,47.0,-1
3,43.0,112.0,38.0,-1
3,232.0,110.0,10.0,-1
3,243.0,109.0,9.0,-1
3,188.0,113.0,2.0,-1
3,2.0,111.0,4.0,-1
3,203.0,114.0,1.0,-1
3,252.0,114.0,1.0,-1
3,156.0,91.0,47.0,-1
3,170.0,117.0,1.0,-1
3,10.0,117.0,4.0,-1
3,133.0,117.0,3.0,-1
3,104.0,121.0,1.0,-1
3,193.0,121.0,6.0,-1
3,198.0,123.0,2.0,-1
3,241.0,119.0,15.0,-1
3,166.0,128.0,8.0,-1
3,231.0,123.0,1.0,-1
3,224.0,126.0,1.0,-1
3,228.0,125.0,1.0,-1
3,172.0,126.0,3.0,-1
3,238.0,133.0,1.0,-1
3,48.0,132.0,5.0,-1
3,80.0,131.0,10.0,-1
3,174.0,131.0,8.0,-1
3,237.0,129.0,34.0,-1
3,50.0,135.0,1.0,-1
3,52.0,135.0,2.0,-1
3,24.0,138.0,4.0,-1
3,200.0,148.0,35.0,-1
3,248.0,143.0,13.0,-1
3,64.0,143.0,11.0,-1
3,60.0,141.0,6.0,-1
3,28.0,141.0,43.0,-1
3,58.0,143.0,15.0,-1
3,192.0,143.0,1.0,-1
3,21.0,144.0,2.0,-1
3,65.0,146.0,3.0,-1
3,129.0,145.0,1.0,-1
3,122.0,148.0,2.0,-1
3,215.0,148.0,3.0,-1
3,68.0,147.0,14.0,-1
3,124.0,149.0,4.0,-1
3,227.0,149.0,5.0,-1
3,78.0,150.0,3.0,-1
3,79.0,151.0,6.0,-1
3,200.0,152.0,1.0,-1
3,224.0,150.0,1.0,-1
3,78.0,153.0,2.0,-1
3,124.0,155.0,3.0,-1
3,132.0,152.0,1.0,-1
3,225.0,152.0,5.0,-1
3,125.0,157.0,2.0,-1
3,150.0,156.0,1.0,-1
3,23.0,159.0,12.0,-1
3,150.0,158.0,6.0,-1
3,49.0,160.0,4.0,-1
3,121.0,162.0,1.0,-1
3,49.0,162.0,1.0,-1
3,175.0,165.0,2.0,-1
3,188.0,165.0,15.0,-1
3,134.0,167.0,7.0,-1
3,177.0,164.0,1.0,-1
3,204.0,167.0,1.0,-1
3,254.0,169.0,1.0,-1
3,50.0,171.0,5.0,-1
3,213.0,173.0,16.0,-1
3,200.0,176.0,1.0,-1
3,223.0,175.0,1.0,-1
3,99.0,176.0,1.0,-1
3,247.0,177.0,2.0,-1
3,100.0,177.0,7.0,-1
3,104.0,177.0,1.0,-1
3,196.0,178.0,2.0,-1
3,191.0,178.0,1.0,-1
3,18.0,180.0,5.0,-1
3,135.0,181.0,26.0,-1
3,138.0,183.0,17.0,-1
3,108.0,189.0,5.0,-1
3,150.0,187.0,47.0,-1
3,15.0,187.0,1.0,-1
3,34.0,188.0,3.0,-1
3,101.0,189.0,1.0,-1
3,128.0,188.0,2.0,-1
3,239.0,185.0,16.0,-1
3,55.0,188.0,3.0,-1
3,200.0,189.0,3.0,-1
3,250.0,189.0,1.0,-1
3,199.0,191.0,5.0,-1
3,96.0,197.0,4.0,-1
3,3.0,198.0,1.0,-1
3,98.0,197.0,1.0,-1
3,208.0,197.0,9.0,-1
3,205.0,200.0,2.0,-1
3,184.0,203.0,1.0,-1
3,217.0,209.0,1.0,-1
3,135.0,217.0,2.0,-1
3,128.0,215.0,47.0,-1
3,117.0,217.0,2.0,-1
3,129.0,221.0,1.0,-1
3,166.0,221.0,7.0,-1
3,33.0,225.0,5.0,-1
3,35.0,223.0,3.0,-1
3,71.0,232.0,39.0,-1
3,81.0,223.0,1.0,-1
3,38.0,224.0,3.0,-1
3,80.0,225.0,2.0,-1
3,173.0,228.0,47.0,-1
3,81.0,228.0,8.0,-1
3,87.0,226.0,1.0,-1
3,198.0,226.0,1.0,-1
3,78.0,229.0,2.0,-1
3,76.0,227.0,3.0,-1
3,160.0,230.0,47.0,-1
3,190.0,228.0,1.0,-1
3,82.0,229.0,3.0,-1
3,79.0,232.0,6.0,-1
3,125.0,229.0,36.0,-1
3,157.0,229.0,29.0,-1
3,41.0,233.0,1.0,-1
3,184.0,232.0,1.0,-1
3,194.0,241.0,47.0,-1
3,139.0,236.0,1.0,-1
3,37.0,239.0,1.0,-1
3,146.0,233.0,47.0,-1
3,153.0,242.0,45.0,-1
3,106.0,250.0,37.0,-1
3,24.0,249.0,18.0,-1
3,144.0,251.0,6.0,-1
3,139.0,245.0,47.0,-1
3,179.0,251.0,1.0,-1
3,177.0,253.0,1.0,-1
3,113.0,247.0,47.0,-1
3,197.0,253.0,1.0,-1
3,150.0,5.0,2.0,-1
3,27.0,10.0,3.0,-1
3,237.0,18.0,1.0,-1
3,123.0,18.0,2.0,-1
3,8.0,21.0,4.0,-1
3,51.0,21.0,1.0,-1
3,41.0,23.0,2.0,-1
3,25.0,25.0,2.0,-1
3,230.0,29.0,6.0,-1
3,231.0,27.0,1.0,-1
3,38.0,29.0,1.0,-1
3,94.0,30.0,3.0,-1
3,144.0,28.0,26.0,-1
3,209.0,32.0,2.0,-1
3,25.0,37.0,1.0,-1
3,224.0,38.0,6.0,-1
3,106.0,40.0,18.0,-1
3,163.0,40.0,2.0,-1
3,188.0,45.0,5.0,-1
3,211.0,44.0,2.0,-1
3,227.0,45.0,3.0,-1
3,226.0,44.0,3.0,-1
3,175.0,48.0,13.0,-1
3,143.0,59.0,4.0,-1
3,106.0,60.0,1.0,-1
3,169.0,61.0,1.0,-1
3,86.0,64.0,2.0,-1
3,194.0,67.0,7.0,-1
3,224.0,66.0,5.0,-1
3,210.0,71.0,2.0,-1
3,74.0,75.0,1.0,-1
3,176.0,74.0,9.0,-1
3,201.0,77.0,5.0,-1
3,239.0,78.0,46.0,-1
3,200.0,79.0,4.0,-1
3,17.0,80.0,20.0,-1
3,43.0,80.0,7.0,-1
3,137.0,81.0,7.0,-1
3,15.0,81.0,20.0,-1
3,60.0,83.0,2.0,-1
3,86.0,85.0,2.0,-1
3,98.0,85.0,16.0,-1
3,108.0,84.0,1.0,-1
3,254.0,87.0,2.0,-1
3,83.0,89.0,5.0,-1
3,178.0,89.0,2.0,-1
3,30.0,91.0,1.0,-1
3,31.0,92.0,4.0,-1
3,70.0,92.0,3.0,-1
3,222.0,95.0,3.0,-1
3,79.0,95.0,6.0,-1
3,155.0,96.0,1.0,-1
3,4.0,99.0,46.0,-1
3,90.0,95.0,8.0,-1
3,184.0,95.0,5.0,-1
3,78.0,97.0,1.0,-1
3,7.0,100.0,17.0,-1
3,245.0,101.0,7.0,-1
3,246.0,99.0,2.0,-1
3,203.0,101.0,10.0,-1
3,208.0,101.0,14.0,-1
3,53.0,102.0,1.0,-1
3,108.0,103.0,1.0,-1
3,68.0,106.0,11.0,-1
3,68.0,108.0,6.0,-1
3,190.0,110.0,5.0,-1
3,67.0,110.0,7.0,-1
3,84.0,112.0,2.0,-1
3,176.0,108.0,10.0,-1
3,3.0,113.0,3.0,-1
3,19.0,114.0,46.0,-1
3,4.0,115.0,2.0,-1
3,5.0,116.0,1.0,-1
3,43.0,117.0,1.0,-1
3,204.0,115.0,9.0,-1
3,33.0,116.0,2.0,-1
3,156.0,120.0,3.0,-1
3,252.0,122.0,25.0,-1
3,189.0,122.0,3.0,-1
3,172.0,124.0,5.0,-1
3,185.0,124.0,3.0,-1
3,33.0,125.0,16.0,-1
3,183.0,124.0,1.0,-1
3,233.0,126.0,2.0,-1
3,130.0,134.0,1.0,-1
3,195.0,134.0,14.0,-1
3,172.0,135.0,13.0,-1
3,50.0,139.0,12.0,-1
3,28.0,137.0,31.0,-1
3,245.0,139.0,3.0,-1
3,62.0,141.0,2.0,-1
3,51.0,142.0,24.0,-1
3,63.0,142.0,5.0,-1
3,178.0,145.0,11.0,-1
3,67.0,145.0,2.0,-1
3,212.0,147.0,1.0,-1
3,82.0,146.0,1.0,-1
3,158.0,146.0,2.0,-1
3,231.0,148.0,14.0,-1
3,66.0,148.0,12.0,-1
3,83.0,150.0,3.0,-1
3,27.0,151.0,2.0,-1
3,84.0,148.0,2.0,-1
3,159.0,149.0,11.0,-1
3,124.0,151.0,9.0,-1
3,19.0,160.0,41.0,-1
3,188.0,151.0,20.0,-1
3,185.0,153.0,2.0,-1
3,231.0,156.0,1.0,-1
3,25.0,158.0,1.0,-1
3,125.0,160.0,9.0,-1
3,123.0,160.0,1.0,-1
3,15.0,162.0,1.0,-1
3,190.0,162.0,1.0,-1
3,191.0,164.0,4.0,-1
3,23.0,168.0,6.0,-1
3,192.0,165.0,4.0,-1
3,22.0,166.0,3.0,-1
3,236.0,165.0,33.0,-1
3,111.0,167.0,1.0,-1
3,244.0,170.0,18.0,-1
3,176.0,178.0,40.0,-1
3,193.0,179.0,5.0,-1
3,11.0,179.0,5.0,-1
3,16.0,181.0,1.0,-1
3,132.0,179.0,4.0,-1
3,206.0,184.0,2.0,-1
3,78.0,186.0,2.0,-1
3,76.0,187.0,3.0,-1
3,94.0,187.0,46.0,-1
3,159.0,189.0,3.0,-1
3,253.0,188.0,1.0,-1
3,92.0,192.0,4.0,-1
3,67.0,192.0,3.0,-1
3,229.0,191.0,3.0,-1
3,98.0,193.0,1.0,-1
3,187.0,194.0,7.0,-1
3,15.0,195.0,1.0,-1
3,45.0,195.0,2.0,-1
3,190.0,196.0,1.0,-1
3,46.0,196.0,4.0,-1
3,192.0,196.0,2.0,-1
3,148.0,200.0,1.0,-1
3,150.0,198.0,1.0,-1
3,77.0,206.0,3.0,-1
3,112.0,207.0,39.0,-1
3,146.0,207.0,1.0,-1
3,145.0,206.0,7.0,-1
3,221.0,209.0,1.0,-1
3,163.0,213.0,5.0,-1
3,46.0,213.0,1.0,-1
3,76.0,214.0,3.0,-1
3,148.0,213.0,6.0,-1
3,92.0,220.0,41.0,-1
3,120.0,222.0,28.0,-1
3,94.0,223.0,24.0,-1
3,41.0,223.0,1.0,-1
3,39.0,231.0,3.0,-1
3,84.0,226.0,7.0,-1
3,133.0,233.0,2.0,-1
3,74.0,232.0,3.0,-1
3,214.0,237.0,1.0,-1
3,146.0,242.0,18.0,-1
3,81.0,242.0,1.0,-1
3,140.0,251.0,2.0,-1
3,10.0,249.0,46.0,-1
3,14.0,251.0,38.0,-1
3,206.0,252.0,28.0,-1
3,194.0,1.0,1.0,-1
3,2.0,3.0,1.0,-1
3,248.0,3.0,1.0,-1
3,61.0,8.0,4.0,-1
3,243.0,11.0,1.0,-1
3,187.0,14.0,1.0,-1
3,194.0,14.0,4.0,-1
3,155.0,16.0,5.0,-1
3,125.0,18.0,1.0,-1
3,41.0,25.0,4.0,-1
3,113.0,26.0,3.0,-1
3,148.0,26.0,3.0,-1
3,97.0,29.0,4.0,-1
3,12.0,29.0,1.0,-1
3,167.0,32.0,3.0,-1
3,135.0,33.0,6.0,-1
3,177.0,36.0,1.0,-1
3,34.0,36.0,30.0,-1
3,234.0,39.0,7.0,-1
3,233.0,41.0,1.0,-1
3,114.0,49.0,3.0,-1
3,11.0,52.0,3.0,-1
3,132.0,54.0,1.0,-1
3,148.0,54.0,4.0,-1
3,187.0,55.0,12.0,-1
3,130.0,58.0,3.0,-1
3,206.0,61.0,9.0,-1
3,46.0,64.0,1.0,-1
3,37.0,73.0,2.0,-1
3,14.0,75.0,1.0,-1
3,101.0,75.0,7.0,-1
3,206.0,76.0,5.0,-1
3,243.0,76.0,1.0,-1
3,230.0,78.0,8.0,-1
3,228.0,79.0,4.0,-1
3,239.0,84.0,9.0,-1
3,191.0,87.0,8.0,-1
3,229.0,87.0,10.0,-1
3,226.0,87.0,4.0,-1
3,129.0,88.0,1.0,-1
3,156.0,88.0,1.0,-1
3,1.0,91.0,2.0,-1
3,95.0,92.0,5.0,-1
3,29.0,96.0,4.0,-1
3,83.0,96.0,3.0,-1
3,109.0,94.0,3.0,-1
3,104.0,96.0,5.0,-1
3,91.0,96.0,2.0,-1
3,182.0,98.0,7.0,-1
3,30.0,100.0,2.0,-1
3,126.0,100.0,1.0,-1
3,124.0,100.0,1.0,-1
3,106.0,103.0,1.0,-1
3,247.0,104.0,3.0,-1
3,118.0,106.0,8.0,-1
3,15.0,105.0,3.0,-1
3,101.0,111.0,1.0,-1
3,61.0,115.0,6.0,-1
3,254.0,119.0,12.0,-1
3,254.0,116.0,8.0,-1
3,3.0,118.0,25.0,-1
3,6.0,117.0,2.0,-1
3,122.0,120.0,3.0,-1
3,131.0,121.0,2.0,-1
3,31.0,123.0,8.0,-1
3,219.0,127.0,2.0,-1
3,7.0,124.0,45.0,-1
3,50.0,137.0,4.0,-1
3,52.0,138.0,2.0,-1
3,169.0,138.0,9.0,-1
3,62.0,139.0,1.0,-1
3,247.0,140.0,9.0,-1
3,253.0,144.0,6.0,-1
3,243.0,145.0,10.0,-1
3,64.0,149.0,3.0,-1
3,25.0,152.0,9.0,-1
3,126.0,155.0,3.0,-1
3,244.0,154.0,17.0,-1
3,25.0,155.0,26.0,-1
3,128.0,158.0,3.0,-1
3,181.0,160.0,15.0,-1
3,197.0,163.0,1.0,-1
3,196.0,167.0,3.0,-1
3,50.0,169.0,2.0,-1
3,209.0,171.0,9.0,-1
3,180.0,178.0,9.0,-1
3,101.0,178.0,10.0,-1
3,166.0,179.0,2.0,-1
3,136.0,182.0,3.0,-1
3,106.0,186.0,2.0,-1
3,158.0,188.0,5.0,-1
3,92.0,188.0,45.0,-1
3,56.0,190.0,1.0,-1
3,238.0,196.0,3.0,-1
3,185.0,195.0,4.0,-1
3,236.0,197.0,1.0,-1
3,1.0,195.0,19.0,-1
3,207.0,196.0,3.0,-1
3,223.0,199.0,13.0,-1
3,159.0,200.0,9.0,-1
3,224.0,200.0,7.0,-1
3,175.0,205.0,44.0,-1
3,4.0,205.0,45.0,-1
3,113.0,216.0,14.0,-1
3,140.0,211.0,1.0,-1
3,94.0,215.0,4.0,-1
3,89.0,218.0,1.0,-1
3,102.0,225.0,39.0,-1
3,35.0,226.0,1.0,-1
3,82.0,225.0,1.0,-1
3,67.0,231.0,4.0,-1
3,44.0,233.0,45.0,-1
3,103.0,238.0,3.0,-1
3,87.0,240.0,10.0,-1
3,165.0,238.0,1.0,-1
3,80.0,239.0,45.0,-1
3,31.0,242.0,5.0,-1
3,79.0,243.0,2.0,-1
3,74.0,244.0,1.0,-1
3,27.0,248.0,7.0,-1
3,47.0,249.0,3.0,-1
3,10.0,253.0,21.0,-1
3,177.0,250.0,4.0,-1
3,234.0,252.0,2.0,-1
3,249.0,14.0,2.0,-1
3,153.0,18.0,2.0,-1
3,196.0,16.0,6.0,-1
3,72.0,20.0,11.0,-1
3,168.0,28.0,17.0,-1
3,69.0,36.0,14.0,-1
3,119.0,37.0,4.0,-1
3,56.0,38.0,9.0,-1
3,221.0,49.0,5.0,-1
3,109.0,60.0,43.0,-1
3,164.0,61.0,4.0,-1
3,68.0,68.0,37.0,-1
3,203.0,64.0,6.0,-1
3,246.0,66.0,3.0,-1
3,75.0,73.0,3.0,-1
3,216.0,73.0,1.0,-1
3,103.0,77.0,1.0,-1
3,232.0,78.0,6.0,-1
3,212.0,78.0,1.0,-1
3,65.0,81.0,4.0,-1
3,168.0,81.0,37.0,-1
3,5.0,81.0,2.0,-1
3,115.0,90.0,4.0,-1
3,77.0,93.0,1.0,-1
3,71.0,96.0,13.0,-1
3,200.0,101.0,1.0,-1
3,175.0,111.0,4.0,-1
3,229.0,110.0,4.0,-1
3,65.0,113.0,3.0,-1
3,222.0,113.0,14.0,-1
3,44.0,122.0,1.0,-1
3,119.0,120.0,2.0,-1
3,135.0,124.0,14.0,-1
3,124.0,124.0,1.0,-1
3,169.0,127.0,3.0,-1
3,170.0,125.0,3.0,-1
3,202.0,127.0,10.0,-1
3,251.0,133.0,19.0,-1
3,168.0,126.0,4.0,-1
3,253.0,129.0,12.0,-1
3,48.0,130.0,1.0,-1
3,208.0,133.0,3.0,-1
3,249.0,132.0,2.0,-1
3,230.0,134.0,7.0,-1
3,147.0,139.0,1.0,-1
3,93.0,138.0,2.0,-1
3,181.0,139.0,1.0,-1
3,4.0,151.0,8.0,-1
3,102.0,152.0,4.0,-1
3,129.0,151.0,9.0,-1
3,148.0,159.0,1.0,-1
3,17.0,160.0,3.0,-1
3,175.0,161.0,6.0,-1
3,136.0,164.0,8.0,-1
3,141.0,162.0,1.0,-1
3,195.0,165.0,1.0,-1
3,48.0,172.0,2.0,-1
3,190.0,171.0,22.0,-1
3,181.0,176.0,1.0,-1
3,194.0,177.0,1.0,-1
3,21.0,182.0,17.0,-1
3,140.0,185.0,4.0,-1
3,236.0,185.0,4.0,-1
3,53.0,190.0,3.0,-1
3,65.0,190.0,7.0,-1
3,197.0,193.0,1.0,-1
3,49.0,194.0,7.0,-1
3,183.0,194.0,1.0,-1
3,121.0,195.0,4.0,-1
3,186.0,197.0,2.0,-1
3,55.0,195.0,10.0,-1
3,162.0,198.0,9.0,-1
3,118.0,202.0,3.0,-1
3,4.0,201.0,44.0,-1
3,239.0,209.0,7.0,-1
3,47.0,211.0,3.0,-1
3,204.0,212.0,9.0,-1
3,211.0,216.0,5.0,-1
3,230.0,215.0,20.0,-1
3,65.0,220.0,2.0,-1
3,167.0,222.0,2.0,-1
3,218.0,218.0,17.0,-1
3,113.0,227.0,2.0,-1
3,33.0,228.0,1.0,-1
3,85.0,230.0,6.0,-1
3,217.0,230.0,1.0,-1
3,86.0,231.0,1.0,-1
3,151.0,235.0,1.0,-1
3,150.0,237.0,7.0,-1
3,149.0,236.0,6.0,-1
3,164.0,241.0,5.0,-1
3,179.0,242.0,1.0,-1
3,131.0,241.0,27.0,-1
3,150.0,249.0,2.0,-1
3,159.0,245.0,7.0,-1
3,161.0,249.0,4.0,-1
3,206.0,249.0,9.0,-1
3,223.0,248.0,4.0,-1
3,116.0,251.0,3.0,-1
3,193.0,3.0,2.0,-1
3,61.0,14.0,3.0,-1
3,232.0,25.0,5.0,-1
3,183.0,25.0,6.0,-1
3,146.0,28.0,6.0,-1
3,220.0,31.0,5.0,-1
3,244.0,30.0,2.0,-1
3,82.0,32.0,2.0,-1
3,150.0,36.0,13.0,-1
3,221.0,40.0,2.0,-1
3,98.0,40.0,3.0,-1
3,154.0,40.0,1.0,-1
3,195.0,40.0,9.0,-1
3,17.0,47.0,2.0,-1
3,80.0,48.0,4.0,-1
3,220.0,53.0,3.0,-1
3,56.0,53.0,1.0,-1
3,122.0,55.0,4.0,-1
3,77.0,63.0,38.0,-1
3,218.0,61.0,4.0,-1
3,26.0,63.0,11.0,-1
3,75.0,64.0,2.0,-1
3,119.0,67.0,2.0,-1
3,222.0,68.0,1.0,-1
3,64.0,70.0,7.0,-1
3,106.0,69.0,5.0,-1
3,87.0,74.0,2.0,-1
3,111.0,74.0,1.0,-1
3,8.0,81.0,9.0,-1
3,242.0,90.0,3.0,-1
3,20.0,95.0,1.0,-1
3,222.0,93.0,23.0,-1
3,216.0,95.0,1.0,-1
3,2.0,97.0,15.0,-1
3,180.0,99.0,1.0,-1
3,180.0,101.0,7.0,-1
